unit id,property id,unit name,unit type,excluded unit,floor id,floor code,floor level int,level,elevator,building id,building code,building name,database id
15765,3412,1000,,0,,,0,,,,,,1
15766,3424,2500,,0,,,0,,,,,,1
15767,3414,100,,0,,,0,,,,,,1
15768,3451,770,,0,,,0,,,,,,1
15769,3451,780,,0,,,0,,,,,,1
15770,3421,A,,0,,,0,,,,,,1
15771,3421,B,,0,,,0,,,,,,1
15772,3421,C,,0,,,0,,,,,,1
15773,3458,77,,0,,,0,,,,,,1
15774,3416,100,,0,,,0,,,,,,1
15775,3427,305,,0,,,0,,,,,,1
15776,3427,307,,0,,,0,,,,,,1
15777,3425,1630,,0,,,0,,,,,,1
15778,3429,700,,0,,,0,,,,,,1
15779,3428,1688,,0,,,0,,,,,,1
15780,3426,250,,0,,,0,,,,,,1
15781,3423,529,,0,,,0,,,,,,1
15782,3455,747,,0,,,0,,,,,,1
21108,4170,100,,0,,,0,,,,,,1
27977,5097,1145,,0,,,0,,,,,,1
27978,5098,1125,,0,,,0,,,,,,1
28002,5087,120,,0,,,0,,,,,,1
28003,5087,1101,,0,,,0,,,,,,1
28004,5086,1501,,0,,,0,,,,,,1
28005,5089,1,,0,,,0,,,,,,1
28006,5089,2,,0,,,0,,,,,,1
28007,5088,4535,,0,,,0,,,,,,1
28008,5088,4525,,0,,,0,,,,,,1
28019,4810,AB,,0,,,0,,,,,,1
28020,4810,C,,0,,,0,,,,,,1
28021,4810,D,,0,,,0,,,,,,1
28023,5113,AB,,0,,,0,,,,,,1
28024,5116,AB,,0,,,0,,,,,,1
28025,5113,B,,1,,,0,,,,,,1
28026,5116,C,,0,,,0,,,,,,1
28027,5113,C,,0,,,0,,,,,,1
28028,5116,D,,0,,,0,,,,,,1
28029,5115,100,,0,,,0,,,,,,1
28030,5118,14735,,0,,,0,,,,,,1
28031,5111,1,,0,,,0,,,,,,1
28032,5111,F,,0,,,0,,,,,,1
28033,5111,N,,0,,,0,,,,,,1
28034,5111,OPQR,,0,,,0,,,,,,1
28035,5112,A,Industrial,0,,,0,,,,,,1
28036,5112,MEZZ,,0,,,0,,,,,,1
28037,5117,4570,,0,,,0,,,,,,1
28038,5117,BB,,0,,,0,,,,,,1
28039,5119,1,,0,,,0,,,,,,1
28040,5119,PARK,,0,,,0,,,,,,1
28041,5114,3330,,0,,,0,,,,,,1
28042,5120,1100,,0,,,0,,,,,,1
28043,5121,100,,0,,,0,,,,,,1
28044,5122,2100,,0,,,0,,,,,,1
28045,5123,100,,0,,,0,,,,,,1
28046,5123,200,,1,,,0,,,,,,1
28047,5123,300,,0,,,0,,,,,,1
28048,5123,400,,0,,,0,,,,,,1
28049,5126,3380,,0,,,0,,,,,,1
28050,5125,100,Industrial,0,,,0,,,,,,1
28051,5124,410,,0,,,0,,,,,,1
28052,5128,A-E,,0,,,0,,,,,,1
21271,3890,800-A,,0,,,0,,,914,800,,1
21272,3890,850-B,,0,,,0,,,915,850,,1
21273,3890,MEZZ,,0,,,0,,,914,800,,1
21279,4040,2655,,0,,,0,,,,,,1
12530,3650,3330,,0,,,0,,,,,,1
12579,3631,A,,0,,,0,,,,,,1
12588,3628,1,,0,,,0,,,,,,1
12598,3634,B,,0,,,0,,,,,,1
12599,3634,A,,0,,,0,,,,,,1
12600,3634,C,,0,,,0,,,,,,1
12601,3630,100,,0,,,0,,,,,,1
12606,3630,200,,0,,,0,,,,,,1
12608,3631,1610,,1,,,0,,,,,,1
12621,3632,A,,0,,,0,,,,,,1
12622,3635,A,,0,,,0,,,,,,1
12623,3637,59,,1,,,0,,,,,,1
12624,3638,100,,0,,,0,,,,,,1
12625,3639,100,,0,,,0,,,,,,1
23047,3954,121,,0,,,0,,,,,,1
23050,3982,01,Industrial,0,,,0,,,,,,1
23051,3982,02,Industrial,1,,,0,,,,,,1
23052,3982,03,Industrial,1,,,0,,,,,,1
23082,3976,01,Industrial,0,,,0,,,,,,1
23085,4143,A-E,,0,,,0,,,,,,1
23086,4143,F,,0,,,0,,,,,,1
23087,4143,G,,0,,,0,,,,,,1
23088,4143,H,,0,,,0,,,,,,1
23089,4143,IJK,,0,,,0,,,,,,1
23090,4143,L,,0,,,0,,,,,,1
23091,4143,MN,,0,,,0,,,,,,1
23092,4143,OP,,0,,,0,,,,,,1
23093,4143,Q,,0,,,0,,,,,,1
23094,4143,RS,,0,,,0,,,,,,1
23095,4143,T,,0,,,0,,,,,,1
23096,4156,180,,0,,,0,,,,,,1
23097,3964,01,Industrial,0,,,0,,,,,,1
23098,3964,02,Industrial,0,,,0,,,,,,1
23099,3964,MEZ,Other,1,,,0,,,,,,1
23102,3962,01,Industrial,0,,,0,,,,,,1
23103,3962,02,Industrial,0,,,0,,,,,,1
23104,3962,03,Industrial,0,,,0,,,,,,1
23105,3962,04,Industrial,0,,,0,,,,,,1
23106,3962,05,Industrial,0,,,0,,,,,,1
23107,3962,4.1,Industrial,0,,,0,,,,,,1
23108,3962,5.1,Industrial,0,,,0,,,,,,1
23109,3962,ROOF,Industrial,0,,,0,,,,,,1
28053,5128,F,,0,,,0,,,,,,1
28054,5128,G,,0,,,0,,,,,,1
28055,5128,H,,0,,,0,,,,,,1
28056,5128,IJK,,0,,,0,,,,,,1
28057,5128,L,,0,,,0,,,,,,1
28058,5128,MN,,0,,,0,,,,,,1
28059,5128,OP,,0,,,0,,,,,,1
28060,5128,Q,,0,,,0,,,,,,1
28061,5128,RS,,0,,,0,,,,,,1
28062,5128,T,,0,,,0,,,,,,1
28063,5129,1221,,0,,,0,,,,,,1
28064,5127,800,,0,,,0,,,,,,1
28065,5127,802,,0,,,0,,,,,,1
28066,5127,810,,0,,,0,,,,,,1
28067,5127,812,,0,,,0,,,,,,1
28068,5130,A,Industrial,0,,,0,,,,,,1
28069,5130,B,Industrial,0,,,0,,,,,,1
28070,5132,7120,,0,,,0,,,,,,1
28071,5132,7122,,0,,,0,,,,,,1
28072,5132,7124,,0,,,0,,,,,,1
28073,5132,7128,,0,,,0,,,,,,1
28074,5132,7130,,0,,,0,,,,,,1
28075,5132,7132,,0,,,0,,,,,,1
28076,5132,PARK,,0,,,0,,,,,,1
28077,5134,1145,,0,,,0,,,,,,1
28078,5131,1000,,0,,,0,,,,,,1
28079,5133,100,,0,,,0,,,,,,1
28080,5133,200,,0,,,0,,,,,,1
28081,5135,3140,,0,,,0,,,,,,1
28082,5137,1425,Industrial,0,,,0,,,,,,1
28083,5139,100,Industrial,0,,,0,,,,,,1
28084,5139,8361,,1,,,0,,,,,,1
28085,5140,A,Mixed-Use,0,,,0,,,,,,1
28086,5140,B,Mixed-Use,0,,,0,,,,,,1
28087,5140,C,Office,0,,,0,,,,,,1
28088,5140,D,Industrial,0,,,0,,,,,,1
28089,5138,153,,0,,,0,,,,,,1
28090,5136,10000,,0,,,0,,,,,,1
28091,5141,1654,,0,,,0,,,,,,1
28092,5143,1125,,0,,,0,,,,,,1
28093,5144,100,,0,,,0,,,,,,1
28094,5144,200,,0,,,0,,,,,,1
28095,5144,300,,0,,,0,,,,,,1
28096,5145,3232,,0,,,0,,,,,,1
28097,5146,A,,0,,,0,,,,,,1
28098,5147,2060,Industrial,0,,,0,,,1220,2060-2078,,1
28099,5147,2064,Industrial,0,,,0,,,1220,2060-2078,,1
28100,5147,2066,Industrial,0,,,0,,,1220,2060-2078,,1
28101,5147,2068,,0,,,0,,,1220,2060-2078,,1
28102,5147,2070,Industrial,1,,,0,,,1220,2060-2078,,1
28103,5147,2078,Industrial,0,,,0,,,1220,2060-2078,,1
28104,5147,2080,Industrial,0,,,0,,,1221,2080-2098,,1
28105,5147,2098,Industrial,0,,,0,,,1221,2080-2098,,1
28106,5142,180,,0,,,0,,,,,,1
28107,5149,1,,0,,,0,,,,,,1
28108,5149,10,,0,,,0,,,,,,1
28109,5149,2,,0,,,0,,,,,,1
28110,5149,3,,0,,,0,,,,,,1
28111,5149,4,,0,,,0,,,,,,1
28112,5149,5,,0,,,0,,,,,,1
28113,5149,6,,0,,,0,,,,,,1
28114,5149,7,,0,,,0,,,,,,1
28115,5149,8,,0,,,0,,,,,,1
28116,5149,9,,0,,,0,,,,,,1
28117,5149,AD,Other,0,,,0,,,,,,1
28118,5150,1,,0,,,0,,,,,,1
28119,5150,2,,0,,,0,,,,,,1
28120,5150,3,,0,,,0,,,,,,1
28121,5150,4,,0,,,0,,,,,,1
28122,5150,5,,0,,,0,,,,,,1
5890,3270,3045,,0,,,0,,,,,,1
5891,3270,3055,,0,,,0,,,,,,1
5892,3270,3065,,0,,,0,,,,,,1
5893,3271,4319,,0,,,0,,,,,,1
5894,3271,4319B,,0,,,0,,,,,,1
5895,1902,LAND,,0,,,0,,,,,,1
5201,1641,MEZZ,,0,,,0,,,,,,1
5202,1642,MEZZ,,0,,,0,,,,,,1
5203,890,6111,,0,,,0,,,,,,1
5204,3061,100,Industrial,0,,,0,,,,,,1
5205,3062,3900,,0,,,0,,,,,,1
5206,3060,6959,,0,,,0,,,,,,1
5207,3060,6959STU,,1,,,0,,,,,,1
5208,3063,11660,,0,,,0,,,,,,1
5209,3066,800-A,,0,,,0,,,,,,1
5210,3066,850-B,,0,,,0,,,,,,1
5211,3067,100,,0,,,0,,,,,,1
5212,3069,100,Industrial,0,,,0,,,,,,1
5213,3070,1601A,,0,,,0,,,,,,1
5214,3070,1601B,,0,,,0,,,,,,1
5215,3071,A,,0,,,0,,,,,,1
5216,3071,B,,0,,,0,,,,,,1
5217,3071,C,,0,,,0,,,,,,1
5218,3072,250,,0,,,0,,,,,,1
5219,3073,1688,,0,,,0,,,,,,1
5220,3074,100,,0,,,0,,,,,,1
5221,3075,464,,0,,,0,,,,,,1
5222,3076,305,,0,,,0,,,,,,1
5223,3076,307,,0,,,0,,,,,,1
5224,3077,100-300,,0,,,0,,,,,,1
5225,3077,200,,0,,,0,,,,,,1
5226,3078,2500,,0,,,0,,,,,,1
5227,3079,529,,0,,,0,,,,,,1
5228,3080,01,Industrial,0,,,0,,,,,,1
5229,3080,02,Industrial,0,,,0,,,,,,1
5230,3081,1,,0,,,0,,,,,,1
5232,3083,77,,0,,,0,,,,,,1
5233,3084,A,,0,,,0,,,,,,1
5234,3084,B,,0,,,0,,,,,,1
5235,3085,4175,,0,,,0,,,,,,1
5236,3087,561,,0,,,0,,,,,,1
5237,3088,770,,0,,,0,,,,,,1
5238,3088,780,,0,,,0,,,,,,1
5239,3089,747,,0,,,0,,,,,,1
5243,3090,01,Industrial,0,,,0,,,,,,1
5244,3090,02,Industrial,0,,,0,,,,,,1
5245,3090,03,Industrial,0,,,0,,,,,,1
5246,3090,04,Industrial,1,,,0,,,,,,1
5250,3093,01,Industrial,0,,,0,,,,,,1
5251,3093,02,Industrial,0,,,0,,,,,,1
5252,3093,03,Industrial,0,,,0,,,,,,1
5253,3095,01,Industrial,0,,,0,,,,,,1
5259,3097,01,Industrial,0,,,0,,,,,,1
5260,3097,02,Industrial,0,,,0,,,,,,1
5261,3097,03,Industrial,0,,,0,,,,,,1
5262,3097,04,Industrial,0,,,0,,,,,,1
5263,3097,05,Industrial,0,,,0,,,,,,1
5264,3097,4.1,Industrial,0,,,0,,,,,,1
5265,3097,5.1,Industrial,0,,,0,,,,,,1
5266,3097,ROOF,Industrial,0,,,0,,,,,,1
5267,3098,01,Industrial,0,,,0,,,,,,1
5268,3099,01,Industrial,0,,,0,,,,,,1
5269,3099,02,Industrial,1,,,0,,,,,,1
5270,3099,03,Industrial,1,,,0,,,,,,1
5271,3101,10021,,0,,,0,,,,,,1
5272,3100,382,,0,,,0,,,,,,1
5274,3102,1149,,0,,,0,,,,,,1
5275,3102,1157,,0,,,0,,,,,,1
5276,3102,1161,,0,,,0,,,,,,1
5277,3103,8655,,0,,,0,,,,,,1
5278,3106,3000,,0,,,0,,,,,,1
5279,3106,3004,,0,,,0,,,,,,1
5280,3105,3040,,0,,,0,,,,,,1
5281,3105,3050,,0,,,0,,,,,,1
5282,3107,100,,0,,,0,,,,,,1
5285,3110,4690,,0,,,0,,,,,,1
5286,3112,4290,,0,,,0,,,,,,1
5287,3112,4310,,0,,,0,,,,,,1
5288,3112,4318,,0,,,0,,,,,,1
5289,3112,4319,,0,,,0,,,,,,1
5290,3112,4319B,,0,,,0,,,,,,1
5291,3112,4354,,0,,,0,,,,,,1
5292,3111,3662,,0,,,0,,,,,,1
5293,3111,3670,,0,,,0,,,,,,1
5294,3114,4641,,0,,,0,,,,,,1
5295,3115,104,,0,,,0,,,,,,1
5296,3115,112,,0,,,0,,,,,,1
5297,3115,120,,0,,,0,,,,,,1
5298,3116,101,,0,,,0,,,,,,1
5299,3116,103,,0,,,0,,,,,,1
5300,3116,229,,0,,,0,,,,,,1
5301,3117,100,,0,,,0,,,,,,1
5302,3119,100,,0,,,0,,,,,,1
5303,3119,200,,0,,,0,,,,,,1
5304,3120,100,,0,,,0,,,,,,1
5305,3120,106,,0,,,0,,,,,,1
5306,3121,9615,,0,,,0,,,,,,1
5307,3122,1_2,,0,,,0,,,,,,1
5308,3122,3,,0,,,0,,,,,,1
5309,3122,4_5_6,,0,,,0,,,,,,1
5310,3122,7,,0,,,0,,,,,,1
5311,3122,8,,0,,,0,,,,,,1
5312,3123,3113,,0,,,0,,,,,,1
5313,3124,9820,,0,,,0,,,,,,1
5314,1888,4201,,1,,,0,,,,,,1
5316,2992,2614,,0,,,0,,,,,,1
5317,1685,2655,,0,,,0,,,,,,1
13238,3395,3900,,0,,,0,,,,,,1
13243,3390,6959,,0,,,0,,,,,,1
13244,3390,6959STU,,1,,,0,,,,,,1
21508,4079,8361,,1,,,0,,,,,,1
5587,1744,1A,,0,,,0,,,,,,1
5588,1744,1B,,0,,,0,,,,,,1
5589,1744,2A,,0,,,0,,,,,,1
5590,1744,2B,,0,,,0,,,,,,1
5591,1737,A,Industrial,0,,,0,,,,,,1
5592,1737,A.,Industrial,0,,,0,,,,,,1
5593,1737,F,Industrial,0,,,0,,,,,,1
5594,1737,G-H,Industrial,0,,,0,,,,,,1
5595,1737,I,Industrial,0,,,0,,,,,,1
5604,1738,A,Industrial,0,,,0,,,,,,1
5605,1738,B,Industrial,0,,,0,,,,,,1
5606,1738,C,Industrial,0,,,0,,,,,,1
5607,1738,D,Industrial,0,,,0,,,,,,1
5608,1738,F,Industrial,0,,,0,,,,,,1
5609,1738,G-H,Industrial,0,,,0,,,,,,1
5610,1738,I-J,Industrial,0,,,0,,,,,,1
22890,4187,300,,0,,,0,,,,,,1
22891,4187,500,,0,,,0,,,,,,1
22892,4187,600,,0,,,0,,,,,,1
22893,4187,700,,0,,,0,,,,,,1
22894,4187,800,,0,,,0,,,,,,1
22895,4187,C,,0,,,0,,,,,,1
22896,4035,2610,,0,,,0,,,,,,1
22897,4035,2614,,0,,,0,,,,,,1
22898,4035,2616,,0,,,0,,,,,,1
22901,4045,1,,0,,,0,,,971,bldg 1,4728 Goldfield Drive,1
22902,4045,2,Industrial,0,,,0,,,972,bldg 2,4728 Goldfield Drive,1
22903,4045,3,,0,,,0,,,973,bldg 3,4728 Goldfield Drive,1
22904,4045,4,,0,,,0,,,974,bldg 4,4728 Goldfield Drive,1
22905,4045,5,Industrial,0,,,0,,,975,bldg 5,4728 Goldfield Drive,1
22906,4045,6,Industrial,0,,,0,,,976,bldg 6,4728 Goldfield Drive,1
22907,4045,7,,0,,,0,,,977,bldg 7,4728 Goldfield Drive,1
22908,4045,8,,0,,,0,,,978,bldg 8,4728 Goldfield Drive,1
22909,4048,7903,,0,,,0,,,,,,1
22910,4046,4679,,0,,,0,,,,,,1
22911,4046,AD,,0,,,0,,,,,,1
22912,4043,100,,0,,,0,,,,,,1
22913,4043,200,,0,,,0,,,,,,1
22914,4050,9615,,0,,,0,,,,,,1
22915,4146,1,,0,,,0,,,,,,1
22916,4146,2,,0,,,0,,,,,,1
22917,4146,3,,0,,,0,,,,,,1
22918,4146,4,,0,,,0,,,,,,1
22919,4146,5,,0,,,0,,,,,,1
22920,4146,6,,0,,,0,,,,,,1
22921,4146,7,,0,,,0,,,,,,1
22922,4144,1,,0,,,0,,,,,,1
22923,4144,10,,0,,,0,,,,,,1
22924,4144,2,,0,,,0,,,,,,1
22925,4144,3,,0,,,0,,,,,,1
22926,4144,4,,0,,,0,,,,,,1
22927,4144,5,,0,,,0,,,,,,1
22928,4144,6,,0,,,0,,,,,,1
22929,4144,7,,0,,,0,,,,,,1
22930,4144,8,,0,,,0,,,,,,1
22931,4144,9,,0,,,0,,,,,,1
22932,4144,AD,Other,0,,,0,,,,,,1
22933,1734,100,,1,,,0,,,,,,1
22934,4031,A,,0,,,0,,,,,,1
22935,4031,B,,0,,,0,,,,,,1
22940,4022,3961,,0,,,0,,,,,,1
22941,4028,4290,,0,,,0,,,,,,1
22942,4028,4310,,0,,,0,,,,,,1
22943,4028,4318,,0,,,0,,,,,,1
22944,4028,4319,,0,,,0,,,,,,1
22945,4028,4319B,,0,,,0,,,,,,1
22946,4028,4354,,0,,,0,,,,,,1
5740,2989,200,,0,,,0,,,,,,1
5741,2987,2075,,0,,,0,,,,,,1
5742,2994,9100,,0,,,0,,,,,,1
5743,3201,11100,,0,,,0,,,,,,1
5744,3203,3101,,0,,,0,,,,,,1
5745,3204,1919,,0,,,0,,,,,,1
5746,3202,4679,,0,,,0,,,,,,1
6046,3273,100,,0,,,0,,,,,,1
6047,3273,200,,0,,,0,,,,,,1
6048,3273,300,,0,,,0,,,,,,1
6050,3272,400,,0,,,0,,,,,,1
6051,3278,A,,0,,,0,,,,,,1
6052,3278,B-C,,0,,,0,,,,,,1
6053,3283,5101,,0,,,0,,,,,,1
6054,3282,5111,,0,,,0,,,,,,1
6055,3284,5151,,0,,,0,,,,,,1
6056,3285,11602,,1,,,0,,,,,,1
6057,3286,11606,,1,,,0,,,,,,1
6058,3287,11614,,1,,,0,,,,,,1
6059,3288,6810,,0,,,0,,,,,,1
6060,3289,6812,,0,,,0,,,,,,1
6061,3290,6814,,0,,,0,,,,,,1
6062,3291,6816,,0,,,0,,,,,,1
6063,3292,6818,,0,,,0,,,,,,1
6064,3293,6820,,0,,,0,,,,,,1
6065,3294,6824,,0,,,0,,,,,,1
6066,3295,6826,,0,,,0,,,,,,1
6067,3296,6830,,0,,,0,,,,,,1
6068,3297,6832,,0,,,0,,,,,,1
6069,3298,6834,,0,,,0,,,,,,1
6070,3299,6836,,0,,,0,,,,,,1
6071,3300,6838,,0,,,0,,,,,,1
22053,4324,747,,0,,,0,,,,,,1
22054,4325,770,,0,,,0,,,,,,1
22055,4325,780,,0,,,0,,,,,,1
22056,4326,100,,0,,,0,,,,,,1
22057,4327,77,,0,,,0,,,,,,1
22058,4328,A,,0,,,0,,,,,,1
22059,4328,B,,0,,,0,,,,,,1
22060,4329,561,,0,,,0,,,,,,1
22061,4330,1,,0,,,0,,,,,,1
22062,4331,4175,,0,,,0,,,,,,1
22063,4331,LAND,,0,,,0,,,,,,1
22064,4332,1010,,0,,,0,,,,,,1
22065,4333,108,,0,,,0,,,,,,1
22066,4334,10,,0,,,0,,,,,,1
22067,4335,A,Industrial,0,,,0,,,,,,1
22068,4335,B-C,Industrial,0,,,0,,,,,,1
22069,4336,121,,0,,,0,,,,,,1
22070,4337,01,Industrial,0,,,0,,,,,,1
22071,4337,02,Industrial,0,,,0,,,,,,1
22072,4338,01,Industrial,0,,,0,,,,,,1
22073,4338,02,Industrial,0,,,0,,,,,,1
22074,4338,03,Industrial,0,,,0,,,,,,1
22075,4339,01,Industrial,0,,,0,,,,,,1
22076,4339,02,Industrial,0,,,0,,,,,,1
22077,4339,03,Industrial,0,,,0,,,,,,1
22078,4339,04,Industrial,1,,,0,,,,,,1
22079,4340,14,,0,,,0,,,,,,1
22080,4341,14A,,0,,,0,,,,,,1
22081,4341,14B,,0,,,0,,,,,,1
22082,4342,01,Industrial,0,,,0,,,,,,1
22083,4342,02,Industrial,0,,,0,,,,,,1
22084,4342,MEZ,Other,1,,,0,,,,,,1
22085,4343,1601-A-C,,0,,,0,,,943,1601,,1
22086,4343,1601-DE,,0,,,0,,,943,1601,,1
22087,4343,1641,,0,,,0,,,944,1641,,1
22088,4344,01,Industrial,0,,,0,,,,,,1
22089,4344,02,Industrial,0,,,0,,,,,,1
22090,4344,03,Industrial,0,,,0,,,,,,1
22091,4344,04,Industrial,0,,,0,,,,,,1
22092,4344,05,Industrial,0,,,0,,,,,,1
22093,4344,4.1,Industrial,0,,,0,,,,,,1
22094,4344,5.1,Industrial,0,,,0,,,,,,1
22095,4344,ROOF,Industrial,0,,,0,,,,,,1
22096,4345,1803,Industrial,0,,,0,,,,,,1
22097,4346,1980,,0,,,0,,,,,,1
22098,4347,CENTER,Industrial,0,,,0,,,,,,1
22099,4347,NE,Industrial,0,,,0,,,,,,1
22100,4347,NWCNR,Industrial,0,,,0,,,,,,1
22101,4347,SCNR,Industrial,0,,,0,,,,,,1
22102,4347,SECNR,Industrial,0,,,0,,,,,,1
22103,4348,01,Industrial,0,,,0,,,,,,1
22104,4348,02,Industrial,0,,,0,,,,,,1
22105,4348,03,Industrial,0,,,0,,,,,,1
22106,4349,200,,0,,,0,,,,,,1
22107,4350,100,,0,,,0,,,,,,1
22108,4350,200,,0,,,0,,,,,,1
22109,4350,300,,0,,,0,,,,,,1
22110,4350,400,,0,,,0,,,,,,1
22111,4351,2050,,0,,,0,,,,,,1
22112,4352,2075,,0,,,0,,,,,,1
22113,4353,A,,0,,,0,,,,,,1
22114,4353,B,,0,,,0,,,,,,1
22115,4354,A,,0,,,0,,,,,,1
22116,4354,B,,0,,,0,,,,,,1
22117,4354,C,,0,,,0,,,,,,1
22118,4354,D,,0,,,0,,,,,,1
22119,4354,E,,0,,,0,,,,,,1
22120,4355,01,Industrial,0,,,0,,,,,,1
22121,4356,313,,0,,,0,,,,,,1
22122,4357,390,,0,,,0,,,,,,1
22123,4358,400,,0,,,0,,,,,,1
22124,4359,01,Industrial,0,,,0,,,,,,1
22125,4360,A,,0,,,0,,,,,,1
6283,3301,121,,0,,,0,,,,,,1
6284,3302,121,,0,,,0,,,,,,1
6387,1748,A,Industrial,0,,,0,,,,,,1
6389,1748,B,Industrial,0,,,0,,,,,,1
22877,4032,10501,,0,,,0,,,,,,1
22878,4032,10507,,0,,,0,,,,,,1
22879,4032,10511,,0,,,0,,,,,,1
22880,4032,10515,,0,,,0,,,,,,1
22881,4032,10519,,0,,,0,,,,,,1
22882,4032,10529,,0,,,0,,,,,,1
22883,4032,10537,,0,,,0,,,,,,1
22884,4032,11523,,0,,,0,,,,,,1
22969,4039,100,,0,,,0,,,,,,1
22970,4039,4201,,1,,,0,,,,,,1
22986,3953,01,Industrial,0,,,0,,,,,,1
22987,3953,02,Industrial,0,,,0,,,,,,1
22995,4141,1000,,0,,,0,,,,,,1
22998,3957,01,Industrial,0,,,0,,,,,,1
22999,3957,02,Industrial,0,,,0,,,,,,1
23000,3957,03,Industrial,0,,,0,,,,,,1
23001,3957,04,Industrial,1,,,0,,,,,,1
23009,4149,153,,0,,,0,,,,,,1
23017,3971,01,Industrial,0,,,0,,,,,,1
23018,3971,02,Industrial,0,,,0,,,,,,1
23019,3971,03,Industrial,0,,,0,,,,,,1
23111,4169,100,Industrial,0,,,0,,,,,,1
23112,4169,8361,,0,,,0,,,,,,1
23113,3983,01,Industrial,0,,,0,,,,,,1
23116,3958,01,Industrial,0,,,0,,,,,,1
23128,4150,A,Industrial,0,,,0,,,,,,1
23129,4150,B,Industrial,0,,,0,,,,,,1
23140,3877,3100,,0,,,0,,,,,,1
23141,4120,1,,0,,,0,,,,,,1
23142,4120,F,,0,,,0,,,,,,1
23143,4120,N,,0,,,0,,,,,,1
23144,4120,OPQR,,0,,,0,,,,,,1
23145,4435,A,Industrial,0,,,0,,,,,,1
23146,4435,MEZZ,,1,,,0,,,,,,1
38,1237,A,Office,0,,,0,,,,,,1
39,1237,B,Office,0,,,0,,,,,,1
40,1237,E,Office,0,,,0,,,,,,1
41,1237,F,Office,0,,,0,,,,,,1
42,995,9290-GL,Industrial,0,,,0,,,,,,1
43,1242,165,Industrial,0,,,0,,,,,,1
45,995,9290-MEZ,Industrial,0,,,0,,,,,,1
46,944,100,Industrial,1,,,0,,,,,,1
47,1222,100,Industrial,0,,,0,,,,,,1
48,1227,100,Industrial,0,,,0,,,,,,1
49,1227,200,Industrial,0,,,0,,,,,,1
50,1232,100,Industrial,0,,,0,,,,,,1
51,1232,200,Industrial,0,,,0,,,,,,1
52,1233,100,Industrial,0,,,0,,,,,,1
53,1233,200,Industrial,0,,,0,,,,,,1
54,1230,100,Industrial,0,,,0,,,,,,1
55,1231,100,Industrial,0,,,0,,,,,,1
56,1231,200,Industrial,0,,,0,,,,,,1
57,1231,300,Industrial,0,,,0,,,,,,1
58,1228,100,Industrial,0,,,0,,,,,,1
59,1228,200,Industrial,0,,,0,,,,,,1
60,1226,100,Industrial,0,,,0,,,,,,1
61,1223,100,Industrial,0,,,0,,,,,,1
63,1223,200,,0,,,0,,,,,,1
64,927,100,Industrial,0,,,0,,,,,,1
65,934,100,Industrial,0,,,0,,,,,,1
66,932,100,Industrial,0,,,0,,,,,,1
67,932,200,Industrial,0,,,0,,,,,,1
68,1069,100,Industrial,0,,,0,,,,,,1
69,926,100,Industrial,0,,,0,,,,,,1
70,926,200,Industrial,0,,,0,,,,,,1
71,926,300,Industrial,0,,,0,,,,,,1
72,926,400,Industrial,0,,,0,,,,,,1
73,926,500,Industrial,0,,,0,,,,,,1
8045,3307,10704,,0,,,0,,,,,,1
8060,2847,4641,,0,,,0,,,,,,1
8061,2848,4290,,0,,,0,,,,,,1
8062,2846,101,,0,,,0,,,,,,1
8063,3267,4319,,0,,,0,,,,,,1
8064,2846,103,,0,,,0,,,,,,1
8065,2846,229,,0,,,0,,,,,,1
8066,2848,4310,,0,,,0,,,,,,1
8067,3267,4319B,,0,,,0,,,,,,1
8068,2848,4318,,0,,,0,,,,,,1
8069,2848,4319,,0,,,0,,,,,,1
8070,2848,4319B,,0,,,0,,,,,,1
8071,2848,4354,,0,,,0,,,,,,1
8072,2844,4690,,0,,,0,,,,,,1
8073,2845,100,,0,,,0,,,,,,1
8112,2988,2125,,0,,,0,,,,,,1
15188,3542,7,,0,,,0,,,581,bldg 7,4728 Goldfield Drive,1
15189,3542,8,,0,,,0,,,582,bldg 8,4728 Goldfield Drive,1
15190,3541,7903,,0,,,0,,,,,,1
15194,3544,100,,0,,,0,,,,,,1
15195,3544,106,,0,,,0,,,,,,1
15196,3533,3662,,0,,,0,,,,,,1
15197,3533,3670,,0,,,0,,,,,,1
15198,3531,1919,,0,,,0,,,,,,1
15199,3526,11100,,0,,,0,,,,,,1
15200,3528,A,,0,,,0,,,,,,1
15201,3528,B,,0,,,0,,,,,,1
15202,3535,100,,0,,,0,,,,,,1
15203,3535,4201,,1,,,0,,,,,,1
15204,3537,9615,,0,,,0,,,,,,1
15214,3672,100,,0,,,0,,,,,,1
15215,3672,200,,0,,,0,,,,,,1
15216,3672,300,,0,,,0,,,,,,1
15218,3520,10704,,0,,,0,,,,,,1
15219,3440,2980,,0,,,0,,,,,,1
15220,3438,224,,0,,,0,,,,,,1
15221,3393,1157,,0,,,0,,,,,,1
15222,3397,265,,0,,,0,,,,,,1
15223,3399,2100,,0,,,0,,,,,,1
15224,3405,G-H,,0,,,0,,,,,,1
15225,3405,I,,0,,,0,,,,,,1
15226,3405,WARHSE,,0,,,0,,,,,,1
15227,3437,A-B-C-D,,0,,,0,,,,,,1
15228,3437,E,,0,,,0,,,587,bldg 500,2009 Dorsey Road,1
15229,3437,F,,0,,,0,,,588,bldg 600,2009 Dorsey Road,1
15230,3437,G-A,,0,,,0,,,589,bldg 700,2009 Dorsey Road,1
